customer_id,total_revenue,order_count,segment
17664,604.64,2,At-Risk / Low Value
12944,604.51,2,At-Risk / Low Value
16732,603.75,1,At-Risk / Low Value
12556,603.71,2,At-Risk / Low Value
12707,603.42,1,At-Risk / Low Value
17259,603.37,2,At-Risk / Low Value
15366,602.51,2,At-Risk / Low Value
17890,602.09,2,At-Risk / Low Value
12654,601.98,5,At-Risk / Low Value
14609,601.56,4,At-Risk / Low Value
16654,601.27,4,At-Risk / Low Value
12420,600.39,1,At-Risk / Low Value
18211,600.07,5,At-Risk / Low Value
13243,600.07,1,At-Risk / Low Value
12872,599.97,2,At-Risk / Low Value
12521,599.68,1,At-Risk / Low Value
14965,599.0,2,At-Risk / Low Value
17420,598.83,3,At-Risk / Low Value
14467,598.76,4,At-Risk / Low Value
15720,598.73,1,At-Risk / Low Value
13311,598.57,2,At-Risk / Low Value
16298,598.2,3,At-Risk / Low Value
13959,598.2,3,At-Risk / Low Value
14108,597.91,2,At-Risk / Low Value
17864,597.5,3,At-Risk / Low Value
16788,597.48,2,At-Risk / Low Value
14645,597.09,2,At-Risk / Low Value
15381,596.85,2,At-Risk / Low Value
18246,596.1,2,At-Risk / Low Value
17658,595.42,2,At-Risk / Low Value
14284,595.25,2,At-Risk / Low Value
16325,594.24,3,At-Risk / Low Value
12917,594.0,1,At-Risk / Low Value
15442,594.0,1,At-Risk / Low Value
16535,593.75,1,At-Risk / Low Value
18232,592.97,4,At-Risk / Low Value
16203,592.9,4,At-Risk / Low Value
14692,591.55,4,At-Risk / Low Value
13276,590.9300000000001,2,At-Risk / Low Value
13270,590.0,1,At-Risk / Low Value
13452,590.0,2,At-Risk / Low Value
14882,589.7,2,At-Risk / Low Value
18123,589.4399999999999,2,At-Risk / Low Value
16723,589.15,2,At-Risk / Low Value
16838,588.85,2,At-Risk / Low Value
14338,588.22,2,At-Risk / Low Value
15624,588.13,4,At-Risk / Low Value
17351,587.15,3,At-Risk / Low Value
17014,586.33,3,At-Risk / Low Value
17360,585.79,3,At-Risk / Low Value
12384,585.27,2,At-Risk / Low Value
15222,585.0,1,At-Risk / Low Value
16384,584.5,2,At-Risk / Low Value
16072,584.3199999999999,1,At-Risk / Low Value
14023,584.07,2,At-Risk / Low Value
13557,584.06,2,At-Risk / Low Value
15762,583.75,2,At-Risk / Low Value
12426,582.73,1,At-Risk / Low Value
13427,582.6,3,At-Risk / Low Value
17970,582.59,1,At-Risk / Low Value
12695,582.1,4,At-Risk / Low Value
18095,580.0500000000001,2,At-Risk / Low Value
16906,579.77,4,At-Risk / Low Value
17142,579.0,1,At-Risk / Low Value
13292,578.9399999999999,2,At-Risk / Low Value
17540,578.9,2,At-Risk / Low Value
12601,577.0600000000001,5,At-Risk / Low Value
14176,576.9000000000001,4,At-Risk / Low Value
16916,576.26,2,At-Risk / Low Value
15830,576.0,1,At-Risk / Low Value
15550,575.63,4,At-Risk / Low Value
16345,575.41,1,At-Risk / Low Value
13487,575.4,3,At-Risk / Low Value
14167,574.84,4,At-Risk / Low Value
14400,574.7,1,At-Risk / Low Value
12784,574.42,2,At-Risk / Low Value
15339,574.07,2,At-Risk / Low Value
15303,574.02,1,At-Risk / Low Value
12879,573.22,3,At-Risk / Low Value
15415,572.8100000000001,1,At-Risk / Low Value
13379,572.56,3,At-Risk / Low Value
13405,572.451,3,At-Risk / Low Value
12816,572.2,2,At-Risk / Low Value
13816,571.6700000000001,2,At-Risk / Low Value
17616,571.1999999999999,3,At-Risk / Low Value
15821,570.96,2,At-Risk / Low Value
15315,570.5,2,At-Risk / Low Value
14592,570.46,3,At-Risk / Low Value
16667,570.13,2,At-Risk / Low Value
13939,568.55,3,At-Risk / Low Value
13321,567.36,2,At-Risk / Low Value
17897,566.6,3,At-Risk / Low Value
18150,566.58,3,At-Risk / Low Value
16278,566.38,1,At-Risk / Low Value
13894,564.62,3,At-Risk / Low Value
15344,563.94,3,At-Risk / Low Value
16933,563.23,2,At-Risk / Low Value
14753,563.15,1,At-Risk / Low Value
17265,562.9,2,At-Risk / Low Value
12414,562.41,3,At-Risk / Low Value
12559,561.71,2,At-Risk / Low Value
13946,561.5699999999999,3,At-Risk / Low Value
15655,560.67,1,At-Risk / Low Value
13044,560.47,1,At-Risk / Low Value
14273,559.97,4,At-Risk / Low Value
16275,559.87,1,At-Risk / Low Value
18043,559.51,3,At-Risk / Low Value
14177,559.41,4,At-Risk / Low Value
12866,559.12,1,At-Risk / Low Value
17503,558.96,2,At-Risk / Low Value
12987,558.7,2,At-Risk / Low Value
13800,558.32,1,At-Risk / Low Value
13260,557.62,1,At-Risk / Low Value
17955,557.3,4,At-Risk / Low Value
17295,556.95,3,At-Risk / Low Value
16385,555.89,3,At-Risk / Low Value
14805,554.65,4,At-Risk / Low Value
14891,554.38,2,At-Risk / Low Value
14618,553.44,3,At-Risk / Low Value
15068,553.36,2,At-Risk / Low Value
12363,552.0,2,At-Risk / Low Value
17674,551.04,2,At-Risk / Low Value
17291,550.8000000000001,1,At-Risk / Low Value
17235,550.06,2,At-Risk / Low Value
12390,549.84,1,At-Risk / Low Value
16340,549.07,1,At-Risk / Low Value
16536,548.97,1,At-Risk / Low Value
16031,548.94,2,At-Risk / Low Value
14474,547.66,1,At-Risk / Low Value
16811,547.07,2,At-Risk / Low Value
17637,547.0600000000001,2,At-Risk / Low Value
16211,547.02,1,At-Risk / Low Value
17520,546.81,1,At-Risk / Low Value
12743,546.43,2,At-Risk / Low Value
14997,546.1999999999999,3,At-Risk / Low Value
17806,546.04,1,At-Risk / Low Value
12793,545.48,2,At-Risk / Low Value
16475,544.3,4,At-Risk / Low Value
13617,544.18,3,At-Risk / Low Value
13390,544.08,1,At-Risk / Low Value
16927,543.05,3,At-Risk / Low Value
13278,542.73,1,At-Risk / Low Value
16230,542.03,2,At-Risk / Low Value
17447,541.53,2,At-Risk / Low Value
17557,541.46,3,At-Risk / Low Value
13874,540.45,1,At-Risk / Low Value
13812,539.0,3,At-Risk / Low Value
14496,538.8100000000001,2,At-Risk / Low Value
15452,538.73,3,At-Risk / Low Value
15469,538.55,2,At-Risk / Low Value
15539,538.46,1,At-Risk / Low Value
17062,538.37,4,At-Risk / Low Value
17345,537.74,4,At-Risk / Low Value
14539,537.48,2,At-Risk / Low Value
16206,537.0600000000001,4,At-Risk / Low Value
15043,537.0,1,At-Risk / Low Value
16804,536.99,3,At-Risk / Low Value
16233,536.6800000000001,3,At-Risk / Low Value
15535,536.4,4,At-Risk / Low Value
16142,535.34,1,At-Risk / Low Value
12988,535.32,1,At-Risk / Low Value
13000,534.85,3,At-Risk / Low Value
13385,534.57,1,At-Risk / Low Value
13434,534.24,2,At-Risk / Low Value
17443,534.24,1,At-Risk / Low Value
13217,533.98,3,At-Risk / Low Value
15433,533.3,2,At-Risk / Low Value
15756,532.96,4,At-Risk / Low Value
15825,532.94,1,At-Risk / Low Value
16706,531.35,3,At-Risk / Low Value
14265,530.18,2,At-Risk / Low Value
18159,530.15,1,At-Risk / Low Value
14002,529.73,2,At-Risk / Low Value
14463,529.62,3,At-Risk / Low Value
16185,529.41,2,At-Risk / Low Value
17631,528.33,3,At-Risk / Low Value
16602,528.08,1,At-Risk / Low Value
12479,527.2,1,At-Risk / Low Value
17623,527.0500000000001,1,At-Risk / Low Value
18252,526.67,2,At-Risk / Low Value
16892,525.54,5,At-Risk / Low Value
17290,525.24,2,At-Risk / Low Value
17429,524.9200000000001,3,At-Risk / Low Value
15467,524.88,3,At-Risk / Low Value
15891,524.52,1,At-Risk / Low Value
13721,524.14,1,At-Risk / Low Value
17329,523.11,2,At-Risk / Low Value
18017,523.0,3,At-Risk / Low Value
17712,522.91,1,At-Risk / Low Value
14871,522.38,4,At-Risk / Low Value
12863,521.2,1,At-Risk / Low Value
15149,520.8000000000001,1,At-Risk / Low Value
14873,519.68,1,At-Risk / Low Value
12571,519.61,2,At-Risk / Low Value
13643,519.44,3,At-Risk / Low Value
16955,518.67,4,At-Risk / Low Value
16650,518.42,1,At-Risk / Low Value
15030,518.28,2,At-Risk / Low Value
16135,517.55,1,At-Risk / Low Value
17454,517.53,4,At-Risk / Low Value
18205,517.36,2,At-Risk / Low Value
13043,516.42,1,At-Risk / Low Value
15882,516.36,4,At-Risk / Low Value
15809,515.77,5,At-Risk / Low Value
12811,514.85,3,At-Risk / Low Value
15246,514.15,2,At-Risk / Low Value
13005,513.7,2,At-Risk / Low Value
17513,513.2,1,At-Risk / Low Value
17805,512.31,1,At-Risk / Low Value
17480,511.82,1,At-Risk / Low Value
12582,511.36,2,At-Risk / Low Value
14851,511.35,2,At-Risk / Low Value
16561,511.12,2,At-Risk / Low Value
15406,510.71000000000004,2,At-Risk / Low Value
12904,509.58,2,At-Risk / Low Value
12436,509.01,1,At-Risk / Low Value
16898,508.81,3,At-Risk / Low Value
17391,508.8,2,At-Risk / Low Value
15417,508.8,1,At-Risk / Low Value
14317,508.58000000000004,1,At-Risk / Low Value
17958,508.4599999999999,1,At-Risk / Low Value
17415,507.84,1,At-Risk / Low Value
14158,507.66,1,At-Risk / Low Value
14820,507.29,4,At-Risk / Low Value
15721,507.08,1,At-Risk / Low Value
16960,507.05,3,At-Risk / Low Value
13885,506.8,2,At-Risk / Low Value
16614,506.19,1,At-Risk / Low Value
14014,505.18,1,At-Risk / Low Value
15081,504.8,5,At-Risk / Low Value
12991,503.76,2,At-Risk / Low Value
17630,503.59999999999997,2,At-Risk / Low Value
16863,502.8,2,At-Risk / Low Value
15006,502.09,1,At-Risk / Low Value
13865,501.56,4,At-Risk / Low Value
15881,501.39000000000004,5,At-Risk / Low Value
13116,501.14,1,At-Risk / Low Value
13247,501.12,4,At-Risk / Low Value
16616,500.42,2,At-Risk / Low Value
15389,500.0,1,At-Risk / Low Value
14958,499.68,3,At-Risk / Low Value
14077,499.41999999999996,5,At-Risk / Low Value
15193,499.32,1,At-Risk / Low Value
14681,498.95,3,At-Risk / Low Value
16488,498.8,3,At-Risk / Low Value
15142,498.74,1,At-Risk / Low Value
17053,498.48,1,At-Risk / Low Value
17298,498.42,2,At-Risk / Low Value
16820,497.61,1,At-Risk / Low Value
17495,497.56,2,At-Risk / Low Value
16368,497.43,2,At-Risk / Low Value
15300,496.44,1,At-Risk / Low Value
15018,496.21000000000004,3,At-Risk / Low Value
17374,495.77,2,At-Risk / Low Value
15448,494.64,1,At-Risk / Low Value
16352,494.44,2,At-Risk / Low Value
17333,494.25,1,At-Risk / Low Value
12763,494.08,2,At-Risk / Low Value
15877,493.28,2,At-Risk / Low Value
13176,492.84,1,At-Risk / Low Value
14270,492.65000000000003,1,At-Risk / Low Value
15507,492.36,1,At-Risk / Low Value
13732,491.86,1,At-Risk / Low Value
14236,490.86,2,At-Risk / Low Value
15000,490.52,1,At-Risk / Low Value
14416,490.22,2,At-Risk / Low Value
18074,489.6,1,At-Risk / Low Value
12809,489.31,1,At-Risk / Low Value
17361,488.2,3,At-Risk / Low Value
14396,487.99,2,At-Risk / Low Value
15165,487.75,1,At-Risk / Low Value
16643,487.51,1,At-Risk / Low Value
13338,487.02,1,At-Risk / Low Value
13675,486.82000000000005,2,At-Risk / Low Value
17453,486.71999999999997,2,At-Risk / Low Value
15287,486.69,2,At-Risk / Low Value
13153,486.22,1,At-Risk / Low Value
12639,486.1,1,At-Risk / Low Value
15109,484.95,1,At-Risk / Low Value
16999,484.82,2,At-Risk / Low Value
16504,484.38,1,At-Risk / Low Value
16518,484.32,2,At-Risk / Low Value
14130,483.86,1,At-Risk / Low Value
13531,483.8,2,At-Risk / Low Value
12808,483.65000000000003,3,At-Risk / Low Value
14147,483.4,2,At-Risk / Low Value
17555,483.26,2,At-Risk / Low Value
14450,483.25,3,At-Risk / Low Value
16603,482.47,2,At-Risk / Low Value
17950,482.2,3,At-Risk / Low Value
12504,482.04999999999995,2,At-Risk / Low Value
16693,482.01,2,At-Risk / Low Value
18216,481.75,1,At-Risk / Low Value
15091,480.71,1,At-Risk / Low Value
16812,479.35,1,At-Risk / Low Value
16008,478.78,3,At-Risk / Low Value
15589,478.53000000000003,3,At-Risk / Low Value
16768,478.09000000000003,3,At-Risk / Low Value
12644,477.91,1,At-Risk / Low Value
13092,477.83,5,At-Risk / Low Value
14320,477.79,2,At-Risk / Low Value
12447,476.49,1,At-Risk / Low Value
18176,476.35,1,At-Risk / Low Value
14853,475.8,2,At-Risk / Low Value
14497,475.37,1,At-Risk / Low Value
15780,475.28000000000003,3,At-Risk / Low Value
15349,473.81,2,At-Risk / Low Value
15557,473.65000000000003,1,At-Risk / Low Value
16374,473.03000000000003,2,At-Risk / Low Value
14013,473.02,3,At-Risk / Low Value
16038,471.78000000000003,3,At-Risk / Low Value
17964,471.7,2,At-Risk / Low Value
16885,471.51,3,At-Risk / Low Value
13066,470.8,2,At-Risk / Low Value
15963,470.76,2,At-Risk / Low Value
14431,470.36,1,At-Risk / Low Value
15471,469.48,1,At-Risk / Low Value
15026,469.0,3,At-Risk / Low Value
14896,468.77000000000004,2,At-Risk / Low Value
13171,468.41,3,At-Risk / Low Value
14335,468.26,2,At-Risk / Low Value
14029,467.66,2,At-Risk / Low Value
15468,467.51,2,At-Risk / Low Value
13579,467.04,2,At-Risk / Low Value
14205,466.7,2,At-Risk / Low Value
13248,465.68,2,At-Risk / Low Value
15036,465.55,3,At-Risk / Low Value
17140,465.32,1,At-Risk / Low Value
16742,464.9,1,At-Risk / Low Value
13928,464.57,4,At-Risk / Low Value
16586,463.95,1,At-Risk / Low Value
14967,463.8,1,At-Risk / Low Value
12787,463.66,3,At-Risk / Low Value
17418,463.46000000000004,2,At-Risk / Low Value
14489,463.38,1,At-Risk / Low Value
12945,462.95,1,At-Risk / Low Value
14331,462.65999999999997,2,At-Risk / Low Value
14470,461.19,2,At-Risk / Low Value
12391,460.89,1,At-Risk / Low Value
16824,460.64,2,At-Risk / Low Value
16805,460.59,2,At-Risk / Low Value
12491,460.40000000000003,1,At-Risk / Low Value
12355,459.4,1,At-Risk / Low Value
16589,459.24,3,At-Risk / Low Value
17880,458.92,1,At-Risk / Low Value
15754,458.57,3,At-Risk / Low Value
13506,458.52,2,At-Risk / Low Value
17392,457.91,2,At-Risk / Low Value
15092,457.81,2,At-Risk / Low Value
15121,457.72,2,At-Risk / Low Value
12375,457.5,2,At-Risk / Low Value
13398,457.34,1,At-Risk / Low Value
12564,456.9,1,At-Risk / Low Value
12999,455.88,3,At-Risk / Low Value
14513,455.59000000000003,3,At-Risk / Low Value
15585,455.3,1,At-Risk / Low Value
16529,455.25,1,At-Risk / Low Value
13485,454.24,1,At-Risk / Low Value
15475,454.10999999999996,1,At-Risk / Low Value
17564,454.01,3,At-Risk / Low Value
18158,453.4,2,At-Risk / Low Value
12729,453.01,1,At-Risk / Low Value
18071,453.0,2,At-Risk / Low Value
14184,452.89,1,At-Risk / Low Value
12591,452.84999999999997,1,At-Risk / Low Value
12970,452.24,4,At-Risk / Low Value
16574,451.44,1,At-Risk / Low Value
15802,451.42,1,At-Risk / Low Value
14173,450.84,4,At-Risk / Low Value
17040,449.73,1,At-Risk / Low Value
13489,449.52,4,At-Risk / Low Value
12448,449.45,1,At-Risk / Low Value
15739,449.12,1,At-Risk / Low Value
17579,448.90000000000003,3,At-Risk / Low Value
14780,447.68,2,At-Risk / Low Value
15646,447.64000000000004,3,At-Risk / Low Value
15456,447.22,3,At-Risk / Low Value
15368,446.94000000000005,1,At-Risk / Low Value
15889,446.87,2,At-Risk / Low Value
14149,446.62,1,At-Risk / Low Value
17370,446.18,4,At-Risk / Low Value
17190,444.74,2,At-Risk / Low Value
18006,444.68,1,At-Risk / Low Value
14638,443.6,1,At-Risk / Low Value
16404,443.05,1,At-Risk / Low Value
18222,443.0,1,At-Risk / Low Value
14093,442.85,1,At-Risk / Low Value
12579,440.42,1,At-Risk / Low Value
14022,440.0,1,At-Risk / Low Value
18233,440.0,1,At-Risk / Low Value
15524,440.0,1,At-Risk / Low Value
13954,439.92,2,At-Risk / Low Value
16025,439.65999999999997,1,At-Risk / Low Value
13359,439.56,1,At-Risk / Low Value
16968,439.43,2,At-Risk / Low Value
13358,439.03,1,At-Risk / Low Value
14272,437.96,2,At-Risk / Low Value
12552,437.82,2,At-Risk / Low Value
16034,437.7,3,At-Risk / Low Value
12592,437.6,2,At-Risk / Low Value
15553,437.23,1,At-Risk / Low Value
16084,436.18,1,At-Risk / Low Value
15551,436.06,1,At-Risk / Low Value
16948,435.02,3,At-Risk / Low Value
14910,434.35,4,At-Risk / Low Value
14460,434.34,3,At-Risk / Low Value
12493,433.74,2,At-Risk / Low Value
17035,433.53000000000003,2,At-Risk / Low Value
14157,432.88,2,At-Risk / Low Value
16236,432.2,1,At-Risk / Low Value
16881,432.0,1,At-Risk / Low Value
15976,430.94,2,At-Risk / Low Value
18106,430.7,1,At-Risk / Low Value
12452,430.57,2,At-Risk / Low Value
13245,430.5,1,At-Risk / Low Value
12795,430.48,1,At-Risk / Low Value
12827,430.15000000000003,3,At-Risk / Low Value
14998,429.87,2,At-Risk / Low Value
16884,429.84000000000003,2,At-Risk / Low Value
15450,429.84,1,At-Risk / Low Value
15230,429.6,2,At-Risk / Low Value
13602,428.89,1,At-Risk / Low Value
15957,428.89,1,At-Risk / Low Value
16324,428.68,3,At-Risk / Low Value
17869,428.18,5,At-Risk / Low Value
15360,427.93,1,At-Risk / Low Value
12725,427.8,1,At-Risk / Low Value
12403,427.7,1,At-Risk / Low Value
12740,427.6,1,At-Risk / Low Value
12802,427.58,1,At-Risk / Low Value
15994,427.07,1,At-Risk / Low Value
17223,426.79,2,At-Risk / Low Value
15930,426.63,1,At-Risk / Low Value
14288,426.6,1,At-Risk / Low Value
15639,425.32,1,At-Risk / Low Value
16780,425.19,2,At-Risk / Low Value
17134,425.0,2,At-Risk / Low Value
17371,423.89,3,At-Risk / Low Value
13140,423.72,3,At-Risk / Low Value
16119,423.36,2,At-Risk / Low Value
15012,423.04,2,At-Risk / Low Value
18034,422.88,2,At-Risk / Low Value
17525,422.70000000000005,1,At-Risk / Low Value
13473,422.64,2,At-Risk / Low Value
16689,422.59999999999997,2,At-Risk / Low Value
18240,422.58,1,At-Risk / Low Value
17232,421.52,2,At-Risk / Low Value
14757,420.5,1,At-Risk / Low Value
15206,420.29999999999995,4,At-Risk / Low Value
14124,419.58000000000004,1,At-Risk / Low Value
15361,418.92,1,At-Risk / Low Value
15967,418.83,2,At-Risk / Low Value
12593,418.09999999999997,3,At-Risk / Low Value
17701,417.95,1,At-Risk / Low Value
16629,417.73,2,At-Risk / Low Value
13615,417.69,1,At-Risk / Low Value
16737,417.59999999999997,1,At-Risk / Low Value
12833,417.38,1,At-Risk / Low Value
18001,417.23,2,At-Risk / Low Value
13166,417.2,1,At-Risk / Low Value
16816,417.06,4,At-Risk / Low Value
13889,416.90000000000003,1,At-Risk / Low Value
15935,416.86,2,At-Risk / Low Value
16957,416.64,2,At-Risk / Low Value
13085,416.08000000000004,2,At-Risk / Low Value
15803,415.82000000000005,1,At-Risk / Low Value
14139,415.82,1,At-Risk / Low Value
12930,415.8,2,At-Risk / Low Value
12580,415.7,1,At-Risk / Low Value
15725,415.25,1,At-Risk / Low Value
14333,415.2,1,At-Risk / Low Value
16795,414.88,1,At-Risk / Low Value
12993,414.76,4,At-Risk / Low Value
16239,414.2,2,At-Risk / Low Value
17483,414.04,3,At-Risk / Low Value
17052,413.75,1,At-Risk / Low Value
13974,413.59000000000003,1,At-Risk / Low Value
16834,413.46,1,At-Risk / Low Value
14620,412.78000000000003,2,At-Risk / Low Value
13827,412.05,3,At-Risk / Low Value
15523,412.01000000000005,1,At-Risk / Low Value
16272,411.7,1,At-Risk / Low Value
17913,411.6,2,At-Risk / Low Value
14670,411.53,2,At-Risk / Low Value
15186,411.41,2,At-Risk / Low Value
15099,410.48,1,At-Risk / Low Value
15695,409.98,2,At-Risk / Low Value
14048,409.93,1,At-Risk / Low Value
14348,409.57,1,At-Risk / Low Value
12990,409.5,3,At-Risk / Low Value
15225,409.40000000000003,1,At-Risk / Low Value
16243,409.1,2,At-Risk / Low Value
16018,408.90000000000003,2,At-Risk / Low Value
15269,408.8,1,At-Risk / Low Value
16399,408.57,2,At-Risk / Low Value
17931,408.36,2,At-Risk / Low Value
16010,407.5,3,At-Risk / Low Value
15184,406.76,2,At-Risk / Low Value
15127,406.53,1,At-Risk / Low Value
16947,406.48,1,At-Risk / Low Value
15342,406.09,1,At-Risk / Low Value
14616,406.08000000000004,3,At-Risk / Low Value
16204,405.71,1,At-Risk / Low Value
18036,405.62,3,At-Risk / Low Value
12922,405.38,1,At-Risk / Low Value
17379,404.66,1,At-Risk / Low Value
15938,404.58,5,At-Risk / Low Value
16319,404.40000000000003,1,At-Risk / Low Value
16484,404.3,2,At-Risk / Low Value
12498,403.70000000000005,3,At-Risk / Low Value
17431,403.3,1,At-Risk / Low Value
15221,403.25,1,At-Risk / Low Value
12386,401.9,2,At-Risk / Low Value
15158,401.40000000000003,1,At-Risk / Low Value
16500,400.86,6,At-Risk / Low Value
16198,400.68100000000004,1,At-Risk / Low Value
12792,400.53999999999996,1,At-Risk / Low Value
17375,400.1,3,At-Risk / Low Value
18164,399.65000000000003,1,At-Risk / Low Value
13255,399.51,2,At-Risk / Low Value
18154,399.19,2,At-Risk / Low Value
15522,398.84,2,At-Risk / Low Value
17830,398.7,3,At-Risk / Low Value
12508,398.27,2,At-Risk / Low Value
13352,397.97999999999996,1,At-Risk / Low Value
15429,397.35,2,At-Risk / Low Value
17926,397.29,2,At-Risk / Low Value
12824,397.12,1,At-Risk / Low Value
13594,396.97,1,At-Risk / Low Value
13673,396.92,2,At-Risk / Low Value
17486,396.87,1,At-Risk / Low Value
15883,396.48,2,At-Risk / Low Value
18067,396.33,1,At-Risk / Low Value
16354,395.8,2,At-Risk / Low Value
17603,394.72,1,At-Risk / Low Value
14619,394.44,1,At-Risk / Low Value
16207,394.38,1,At-Risk / Low Value
15386,394.14,1,At-Risk / Low Value
15264,393.74,1,At-Risk / Low Value
15345,393.54,1,At-Risk / Low Value
17226,393.49,1,At-Risk / Low Value
14600,393.33000000000004,1,At-Risk / Low Value
15837,391.98,1,At-Risk / Low Value
16917,391.52,1,At-Risk / Low Value
12982,390.54,1,At-Risk / Low Value
17614,390.07,1,At-Risk / Low Value
17936,389.84,1,At-Risk / Low Value
18024,389.78,2,At-Risk / Low Value
14752,389.64,1,At-Risk / Low Value
13873,389.6,3,At-Risk / Low Value
13345,389.5,1,At-Risk / Low Value
16250,389.44,2,At-Risk / Low Value
15847,389.27,2,At-Risk / Low Value
12690,389.01,1,At-Risk / Low Value
17595,388.79,2,At-Risk / Low Value
15592,388.58,1,At-Risk / Low Value
13899,388.52,2,At-Risk / Low Value
13856,388.5,3,At-Risk / Low Value
17438,388.45000000000005,1,At-Risk / Low Value
16776,388.28,1,At-Risk / Low Value
14538,388.25,2,At-Risk / Low Value
17357,388.14,2,At-Risk / Low Value
17817,387.68,3,At-Risk / Low Value
14420,387.52,1,At-Risk / Low Value
17508,387.31,1,At-Risk / Low Value
14114,386.53,2,At-Risk / Low Value
15664,386.43,1,At-Risk / Low Value
14779,386.15,3,At-Risk / Low Value
13821,385.64,2,At-Risk / Low Value
17711,385.1,2,At-Risk / Low Value
13919,384.81,2,At-Risk / Low Value
13833,384.8,1,At-Risk / Low Value
17250,384.52,2,At-Risk / Low Value
17189,384.40000000000003,2,At-Risk / Low Value
17205,384.08,1,At-Risk / Low Value
16982,384.06,1,At-Risk / Low Value
15048,384.05,4,At-Risk / Low Value
12733,383.95,1,At-Risk / Low Value
12515,383.7,1,At-Risk / Low Value
15440,383.68,3,At-Risk / Low Value
14304,383.45,1,At-Risk / Low Value
15424,383.34,2,At-Risk / Low Value
12832,383.03,2,At-Risk / Low Value
13817,382.98,2,At-Risk / Low Value
18181,382.8,1,At-Risk / Low Value
17239,382.5,1,At-Risk / Low Value
13657,382.14,2,At-Risk / Low Value
17999,382.06,2,At-Risk / Low Value
15090,381.32,1,At-Risk / Low Value
16441,381.2,2,At-Risk / Low Value
12871,380.64,2,At-Risk / Low Value
17573,380.6,3,At-Risk / Low Value
16930,380.55,3,At-Risk / Low Value
17138,380.5,1,At-Risk / Low Value
12890,380.46999999999997,1,At-Risk / Low Value
16769,380.39,1,At-Risk / Low Value
17031,380.35,2,At-Risk / Low Value
14731,380.02,3,At-Risk / Low Value
14594,379.83,2,At-Risk / Low Value
16552,379.73,2,At-Risk / Low Value
13589,379.65,2,At-Risk / Low Value
13656,379.65,2,At-Risk / Low Value
17878,379.45,1,At-Risk / Low Value
15885,379.35,3,At-Risk / Low Value
16909,379.14,1,At-Risk / Low Value
13372,378.64,1,At-Risk / Low Value
17078,378.2,2,At-Risk / Low Value
17736,377.44,3,At-Risk / Low Value
15025,377.01,1,At-Risk / Low Value
17489,376.64,2,At-Risk / Low Value
13936,376.58,1,At-Risk / Low Value
16858,375.69000000000005,1,At-Risk / Low Value
14448,375.35,2,At-Risk / Low Value
14079,375.1,1,At-Risk / Low Value
16147,375.0,1,At-Risk / Low Value
14067,374.7,2,At-Risk / Low Value
17492,374.57,1,At-Risk / Low Value
12873,374.0,1,At-Risk / Low Value
13351,373.94,1,At-Risk / Low Value
13569,373.75,2,At-Risk / Low Value
16321,373.65000000000003,5,At-Risk / Low Value
16903,373.24,1,At-Risk / Low Value
12895,372.8,2,At-Risk / Low Value
12544,372.7,1,At-Risk / Low Value
12981,372.21999999999997,2,At-Risk / Low Value
16065,372.09,1,At-Risk / Low Value
13300,371.89,1,At-Risk / Low Value
17765,371.88,3,At-Risk / Low Value
14690,371.7,2,At-Risk / Low Value
18155,371.62,3,At-Risk / Low Value
15472,371.56,1,At-Risk / Low Value
14950,371.2,1,At-Risk / Low Value
15975,371.01,1,At-Risk / Low Value
15063,370.79999999999995,1,At-Risk / Low Value
16343,370.47999999999996,2,At-Risk / Low Value
15922,369.5,1,At-Risk / Low Value
16758,369.34000000000003,1,At-Risk / Low Value
14888,369.2,1,At-Risk / Low Value
16372,367.93,2,At-Risk / Low Value
17911,366.23,1,At-Risk / Low Value
17358,365.85,2,At-Risk / Low Value
17432,365.76,2,At-Risk / Low Value
16499,365.45,2,At-Risk / Low Value
16202,365.27,1,At-Risk / Low Value
14886,364.8,1,At-Risk / Low Value
15949,364.72,2,At-Risk / Low Value
12373,364.6,1,At-Risk / Low Value
15343,364.5,1,At-Risk / Low Value
14528,364.21999999999997,1,At-Risk / Low Value
12538,363.95,1,At-Risk / Low Value
17330,363.9,2,At-Risk / Low Value
15901,363.88,3,At-Risk / Low Value
14171,363.79,1,At-Risk / Low Value
16509,363.7,1,At-Risk / Low Value
16485,363.65,1,At-Risk / Low Value
12915,363.65,2,At-Risk / Low Value
18056,363.65,1,At-Risk / Low Value
14932,363.53,1,At-Risk / Low Value
14427,363.34000000000003,2,At-Risk / Low Value
16378,362.95,3,At-Risk / Low Value
16052,362.06,1,At-Risk / Low Value
13844,361.62,1,At-Risk / Low Value
16305,361.21999999999997,1,At-Risk / Low Value
13291,361.11,1,At-Risk / Low Value
15872,360.93,2,At-Risk / Low Value
16595,360.16,1,At-Risk / Low Value
13780,360.01,2,At-Risk / Low Value
13298,360.0,1,At-Risk / Low Value
15120,358.82,1,At-Risk / Low Value
17948,358.56000000000006,1,At-Risk / Low Value
16823,358.38,1,At-Risk / Low Value
13228,358.0,1,At-Risk / Low Value
13976,357.98,1,At-Risk / Low Value
16274,357.95,1,At-Risk / Low Value
17025,357.77,3,At-Risk / Low Value
16971,357.21,1,At-Risk / Low Value
18040,357.20000000000005,2,At-Risk / Low Value
13453,356.97999999999996,2,At-Risk / Low Value
14500,356.85,3,At-Risk / Low Value
15713,356.7,2,At-Risk / Low Value
15247,356.0,1,At-Risk / Low Value
